id;product;calories;fat;saturated;trans; monounsaturated; polyunsaturated;cholesterol;total;starch;sugar;added;protein;fiber; salt
06.072;Blomkål, erter, gulrot, fryst;39;0,3;0,1;0;0;0,1;0;4,7;1,1;3,6;0;2,7;3;0
06.200;Cæsarsalat;184;10,8;5,7;0,2;3,8;1,2;38;7,2;6,2;0,9;0;13,9;1;0,4
06.073;Erter, gulrot, fryst;59;0,6;0,1;0;0,1;0,3;0;8,6;4,5;4,1;0;3,1;4;0
06.074;Erter, gulrot, mais, fryst;59;0,6;0,1;0;0,1;0,3;0;8,6;4,5;4,1;0;3,1;4;0
06.670;Fløtegratinerte poteter;142;8,2;5,2;0,2;1,9;0,2;20;13;10,4;2,6;0;3,6;1;0,8
06.672;Guacamole;156;15,5;2,7;0;10;2,1;0;1;0,2;0,8;0;1,7;3;0,9
06.140;Ingefær, syltet;31;0,2;0;0;0;0;0;6,3;4,6;1,7;0;0,6;1;1,8
06.129;Kapers, hermetisk;25;0,9;0,2;0;0,1;0,3;0;0,4;0;0,4;0;2,4;3;6,9
06.079;Ketchup, tomatketchup;107;0,4;0,1;0;0,1;0,2;0;23,5;4,2;19,3;15;1,8;1;2,4
06.671;Kålrotstappe;75;4,5;2,8;0,1;1,1;0,1;11;6,3;0;6,3;0;1;2;1,1
06.177;Laurbærblad, tørket;353;8,4;2,3;0;1,6;2,3;0;48,6;0;M;0;7,6;26;0,1
06.677;Løk, sprøstekt;537;48,5;13,4;0;19,4;5,8;0;16,2;10;6,2;0;6,4;5;1,6
06.736;Mais, hermetisk;85;1,1;0,2;0;0,2;0,4;0;15,4;7,2;8,2;0;2,5;2;0,5
06.139;Nori, tørket tang;255;0,5;0;0;0;0;0;54,8;54,8;0;0;7,9;0;7,8
06.176;Oliven, grønne, med paprikafyll;130;13,1;2;0;7,8;0,7;0;1,1;M;0;0;0,6;3;3,4
06.556;Oliven, grønne, pickles;151;15,3;2;0;11,3;1,3;0;0,5;0;0,5;0;1;3;3,9
06.611;Oliven, sorte, i olje, hermetisk;348;36;5;0;25;4;0;1,8;0;1,8;0;2,2;4;8,3
06.143;Pesto, grønn, hjemmelaget;621;61,5;9,8;0,2;33,4;11,3;16;4,2;2,4;1,8;0;11,4;2;1,1
06.144;Pesto, grønn, kjøpt;517;52,9;6,7;0,1;16,9;27,3;5;4,6;2,7;1,9;1,1;5,2;1;3
06.077;Rødbeter, syltede;60;0,1;0;0;0;0,1;0;12,5;0;12,5;7,8;1,3;2;0,4
06.201;Salat nicoise;117;7,8;1,3;0;4,6;1,3;43;4,7;2,2;2,5;0,9;6,4;1;0,9
06.063;Sjampinjong, hermetisk, avrent;23;0,5;0,1;0;0;0,2;0;0;0;0;0;3,4;2;0
06.078;Surkål, kjøpt;29;0;0;0;0;0;0;5,1;0;5,1;4;1,4;2;1,5
06.149;Tacosaus;27;0,1;0;0;0;0;0;4;0;4;M;1,9;2;1,7
06.142;Tacosaus, medium, Old El Paso;27;0,1;0;0;0;0;0;3,9;0;3,9;M;1,9;2;1,9
06.141;Tacosaus, medium, Santa Maria;28;0,1;0;0;0;0;0;4;0;4;0;1,9;2;1,4
06.081;Tomat, hakket, tetrapak;24;0,2;0;0;0;0,1;0;4;0;4;0;0,8;1;0
06.070;Tomat, hermetisk;21;0,2;0;0;0;0,1;0;3,3;0;3,3;0;0,8;1;0,1
06.103;Tomater, soltørkede, innlagte i olje, avrent;193;12,5;1,3;0,1;4,9;5,8;2;8,7;0;8,7;0;5;13;3,1
06.102;Tomater, soltørkede, tørr;280;3;0,4;0;0,5;1,1;0;43;0;43;0;14,1;12;5,2
06.071;Tomatjuice;18;0;0;0;0;0;0;3;0;3;0;0,8;1;0,6
06.080;Tomatpuré;84;0,2;0;0;0;0,1;0;14,5;0;14,5;0;4,8;2;1
06.202;Tomatsalsa;29;1,1;0,1;0;0,7;0,2;0;3,2;0,1;3,1;0;0,9;2;0,3
06.673;Tzatziki;37;1,6;1;0;0,4;0;4;3,3;0,2;3,1;0;2,2;0;0,5
06.135;Vannkastanjer, hermetiske;38;0;0;0;0;0;0;7,4;4;3,4;0;0,9;3;0
06.674;Wokblanding, indisk;49;2,2;0,2;0;1,2;0,6;0;4,8;1,2;3,6;0;1,6;2;0,1
06.675;Wokblanding, kinesisk;30;0,2;0;0;0;0,1;0;3,7;0,8;2,9;0;2,2;2;0,1
06.106;Wokblanding, klassisk;36;0,3;0;0;0;0,1;0;5,1;1,3;3,9;0;1,9;3;0,1
06.676;Wokblanding, thai;52;2,2;0,2;0;1,2;0,6;0;5,5;0,8;4,6;0;1,6;2;0
;;;;;;;;;;;;;;;
6.3;Belgfrukter;;;;;;;;;;;;;;
06.178;Adzukibønner, tørr;310;0,5;0,2;0;0,1;0,1;0;50,2;M;M;0;19,9;13;0
06.098;Aspargesbønner, rå;27;0,1;0;0;0;0,1;0;3,4;1;2,4;0;1,7;3;0
06.180;Bondebønner, hestebønner, tørr;316;1,7;0,2;0;0,3;0,7;0;41,9;38,4;3,5;0;25;16;0
06.181;Borlottibønner, tørr;324;2;0,3;0;0,1;0,5;0;47,7;40,2;3,5;0;20,2;17;0
06.735;Brune bønner, kokt;125;0,6;0,1;0;0;0,4;0;17,8;16;1,8;0;8,8;7;0
06.023;Brune bønner, tørre;313;1,5;0,2;0;0,1;0,9;0;44,6;40;4,6;0;22;16;0,1
06.197;Edamamebønner, soyabønner, fryst;131;7,2;1;0;2,6;3,3;0;2,8;0,3;2,5;0;11,2;5;0
06.027;Erter, fryst;68;0,4;0,1;0;0;0,2;0;8,1;3,3;4,8;0;5,2;6;0
06.028;Erter, grønne, hermetisk, avrent;64;1;0,2;0;0,1;0,4;0;7;3,4;3,6;0;4,3;5;0,6
06.029;Erter, tørre;334;2,4;0,4;0;0,3;1,2;0;50;47,6;2,4;0;21,6;13;0,1
06.134;Hvite bønner, store, hermetiske;98;0,8;0,1;0;0,1;0,5;0;12,4;11,7;0,7;0;6,9;7;0,6
06.084;Hvite bønner, tørre;312;0,9;0,2;0;0,1;0,4;0;45,2;40,6;4,6;0;23,4;15;0
06.133;Kidneybønner, røde, hermetiske;107;0,7;0,1;0;0,1;0,4;0;12,7;11,7;1;0;8,8;7;0,6
06.128;Kikerter, hermetiske;124;2,5;0,3;0;0,7;1,1;0;14,9;14,4;0,5;0;7,5;6;0,5
06.091;Kikerter, tørre;341;5,4;0,5;0;1,1;2,7;0;46,4;43,8;2,6;0;21,3;11;0,1
06.179;Limabønner, smørbønner, tørr;308;0,7;0,2;0;0,1;0,3;0;44,4;35,9;8,5;0;21,5;19;0
06.105;Linser, grønne og brune, kokt;48;0,3;0;0;0;0,1;0;6,5;6,3;0,2;0;3,9;2;0,4
06.104;Linser, grønne og brune, tørre;307;2;0,2;0;0,3;0,8;0;41,6;40,5;1,1;0;25,1;11;0
06.130;Linser, grønne, hermetiske;92;0,6;0,1;0;0,1;0,3;0;13,1;12,9;0,2;0;6,3;4;0,8
06.131;Linser, røde, hermetiske;90;0,5;0,1;0;0,1;0,2;0;12,5;12,2;0,2;0;6,9;4;0,6
06.184;Linser, røde/rosa, tørr;346;2,2;0,4;0;0,5;1,1;0;52,3;47,6;M;0;23,9;11;0
06.187;Meterbønner, rå;45;0,4;0,1;0;0;0,2;0;7;7;0;0;2,8;1;0
06.089;Mungbønner, tørre;295;1,1;0,3;0;0,1;0,5;0;42,4;40,9;1,5;0;23,9;10;0
06.090;Røde bønner, tørre;294;1,4;0,2;0;0,1;0,8;0;40,5;38;2,5;0;22,1;16;0
06.083;Soyabønner, tørre;384;18,6;2,3;0;3,5;9,1;0;10,3;4,8;5,5;0;35,9;16;0
06.031;Sukkererter, norsk, rå;42;0,1;0;0;0;0,1;0;5,3;1,2;4,1;0;3,5;3;0
06.132;Svarte bønner, hermetiske;106;1;0,2;0;0,1;0,5;0;12,9;12,5;0,3;0;8,1;7;0,6
06.191;Svartøyebønner, tørr;324;1,3;0,3;0;0,1;0,5;0;49,4;42,5;6,9;0;23,5;11;0
06.024;Tomatbønner, hvite bønner, i tomatsaus, hermetisk;92;1,4;0,2;0;0,6;0,5;0;12,3;8,6;3,7;1;5,6;4;0,4
;;;;;;;;;;;;;;;
6.4;Frukt og bær;;;;;;;;;;;;;;
6.4.1;Frukt og bær, rå/fersk;;;;;;;;;;;;;;
06.517;Ananas, rå;51;0,1;0;0;0;0;0;11,4;0;11,4;0;0,5;1;0
06.520;Appelsin, rå;37;0,1;0;0;0;0;0;7,2;0;7,2;0;0,9;2;0
06.521;Aprikos, rå;50;0,4;0;0;0,2;0,1;0;9,3;0;9,3;0;1,4;2;0
06.764;Aronia, svartsurbær, rå;50;0,1;0;0;0;0;0;8,8;0;8,8;0;0,7;6;0
06.524;Avokado, rå;191;19,6;3,4;0;12,7;2,6;0;0,4;0;0,4;0;1,8;3;0
06.525;Banan, rå;84;0,3;0,1;0;0;0,1;0;18,3;4,4;13,9;0;1,1;2;0
06.501;Bjørnebær, rå;40;0,5;0;0;0;0,3;0;4,9;0;4,9;0;1,4;5;0
06.774;Blokkebær, mikkelsbær, rå;63;0;0;0;0;0;0;14,3;0;14,3;0;0,6;2;0
06.667;Blåbær, amerikanske, rå;61;0,3;0;0;0,1;0,2;0;12,5;0,1;12,4;0;0,3;3;0
06.502;Blåbær, rå;51;0,9;0;0;0,1;0,5;0;7,5;0;7,5;0;1;5;0
06.503;Bringebær, rå;29;0,4;0;0;0;0,3;0;3,2;0;3,2;0;1,1;4;0
06.768;Carambola, stjernefrukt, rå;37;0,3;0,1;0;0,1;0,1;0;7,3;0,2;7,1;0;0,5;1;0
06.595;Cherimoya, rå;70;0,7;0,2;0;0,1;0,2;0;12,9;0;12,9;0;1,6;3;0
06.755;Drue, blå, rå;53;0,2;0,1;0;0;0,1;0;11,7;0;11,7;0;0,7;1;0
06.756;Drue, grønn, rå;70;0,2;0,1;0;0;0,1;0;16;0;15,9;0;0,7;1;0
06.528;Drue, uspesifisert, rå;62;0,2;0,1;0;0;0,1;0;13,8;0;13,8;0;0,7;1;0
06.620;Eple, Granny Smith, Golden Delicious, rå;43;0,1;0;0;0;0;0;9,4;0;8,8;0;0;3;0
06.757;Eple, importert, rå;49;0,2;0;0;0;0,1;0;10,7;0,1;10,6;0;0,3;2;0
06.621;Eple, Ingrid Marie, rå;48;0,1;0;0;0;0;0;10,7;0,4;10,3;0;0;2;0
06.529;Eple, norsk, uspesifisert, rå;47;0,1;0;0;0;0;0;10;0,1;9,9;0;0,3;3;0
06.622;Eple, Rød aroma, rå;50;0,1;0;0;0;0;0;11,2;0,4;10,8;0;0;2;0
06.758;Eple, uspesifisert, rå;49;0,2;0;0;0;0;0;10,6;0,1;10,5;0;0,3;2;0
06.532;Fersken, rå;42;0,3;0;0;0,1;0,1;0;8,4;0;8,4;0;0,9;2;0
06.770;Galiamelon, rå;26;0,1;0;0;0;0;0;5,6;0;5,6;0;0,5;0;0,1
06.596;Granateple, rå;80;1,2;0,1;0;0,1;0,1;0;13,7;0;13,7;0;1,7;4;0
06.538;Grapefrukt, rå;34;0,1;0;0;0;0;0;6,9;0;6,9;0;0,9;1;0
06.597;Guava, rå;39;1;0,3;0;0,1;0,4;0;5;0,1;4,9;0;0,8;4;0
06.610;Honningmelon, rå;38;0,1;0;0;0;0,1;0;8,1;0;8,1;0;0,5;1;0
06.598;Hyllebær, rå;47;0,5;0;0;0;0,3;0;6,5;0;6,5;0;0,7;7;0
06.629;Jackfrukt, rå;97;0,6;0,2;0;0,2;0,1;0;20,3;1,2;19,1;0;1,7;2;0
06.504;Jordbær, rå;34;0,2;0;0;0;0,2;0;6,6;0;6,6;0;0,5;2;0
06.599;Kaktusfiken, rå;49;0,3;0,1;0;0,1;0,1;0;9,7;0;9,7;0;0,7;3;0
06.600;Kantaloupemelon, rå;38;0,2;0,1;0;0;0,1;0;7,9;0;7,9;0;0,8;1;0
06.506;Kirsebær, rå;41;0;0;0;0;0;0;9;0;9;0;0,7;1;0
06.539;Kiwi, rå;50;0,9;0,1;0;0,1;0,1;0;8,3;0;8,3;0;0,8;3;0
06.526;Klementin, rå;45;0,2;0;0;0;0;0;9,2;0;9,2;0;0,9;2;0
06.623;Kokebanan, melbanan, plantain, rå;132;0,4;0,1;0;0;0,1;0;29,6;M;15;0;1,3;2;0
06.769;Kokosnøtt, rå;358;33,5;29,7;0;1,4;0,4;0;6,2;0;6,2;0;3,3;9;0,1
06.619;Krekling, krøkebær, rå;38;0,5;0,1;0;0,1;0,2;0;5,3;0;5,3;0;0,3;6;0
06.601;Kumquat, rå;66;0,9;0,1;0;0,2;0,2;0;9,4;0;9,4;0;1,9;7;0
06.603;Lime, rå;17;0,2;0;0;0;0,1;0;1,7;0;1,7;0;0,7;3;0
06.604;Litchi, rå;71;0,4;0,1;0;0,1;0,1;0;15,2;0;15,2;0;0,8;1;0
06.542;Mango, rå;49;0,3;0,1;0;0,1;0,1;0;10,4;0;10,4;0;0,7;1;0
06.507;Moreller, rå;52;0,1;0;0;0;0;0;11,3;0;11,3;0;0,9;1;0
06.508;Multer, molter, rå;46;1,1;0,1;0;0,1;0,7;0;4,4;0;4,4;0;1,6;6;0
06.630;Nashi, asiatisk pære, rå;39;0,2;0;0;0;0,1;0;7,1;0;7,1;0;0,5;4;0
06.605;Nektarin, rå;49;0,3;0;0;0,1;0,1;0;9,8;0;9,8;0;1;1;0
06.772;Nype, rå;44;0,5;0;0;0,1;0,3;0;6,1;0,1;6;0;0,6;6;0,1
06.606;Papaya, rå;47;0,3;0,1;0;0,1;0,1;0;9,5;0;9,5;0;0,7;2;0
06.607;Paradisepler, rå;32;0,3;0;0;0;0,1;0;5,8;M;5,8;0;0,4;2;0
06.581;Pasjonsfrukt, rå;44;0,4;0,1;0;0,1;0,1;0;5,8;0;5,8;0;2,6;3;0
06.766;Physalis, rå;64;0,6;0,2;0;0,1;0,1;0;10,7;0;10,7;0;1,8;4;0
06.544;Plomme, rå;44;0,1;0;0;0;0;0;9,3;0,2;9,1;0;0,5;2;0
06.771;Pomelo, rå;33;0,2;0;0;0,1;0,1;0;6,8;0;6,8;0;0,6;1;0
06.759;Pære, importert, rå;44;0,1;0;0;0;0;0;8,9;0;8,9;0;0,4;3;0
06.546;Pære, norsk, rå;44;0,1;0;0;0;0,1;0;8;0,1;7,9;0;0,4;5;0
06.760;Pære, uspesifisert, rå;44;0,1;0;0;0;0;0;8,8;0;8,8;0;0,4;3;0
06.631;Rambutan, rå;75;0,4;0;0;M;M;0;16,3;0;16,3;0;1;1;0
06.512;Rips, rå;53;1,2;0,3;0;0,2;0,6;0;6,9;0;6,9;0;1,2;5;0
06.773;Rognebær, rå;40;0;0;0;0;0;0;6,3;0;6,3;0;0,7;6;0
06.767;Sharon, kakifrukt, rå;65;0,3;0;0;0,1;0,2;0;12;0;12;0;0,7;6;0
06.550;Sitron, rå;23;0,3;0;0;0;0,1;0;2,5;0;2,5;0;1,1;3;0
06.513;Solbær, rå;55;1;0,1;0;0,2;0,5;0;7,6;0;7,6;0;1,3;5;0
06.514;Stikkelsbær, rå;37;0,6;0,1;0;0,1;0,4;0;5,4;0;5,4;0;0,8;3;0
06.632;Tamarind, rå;256;0,6;0,3;0;0,2;0,1;0;57,4;M;38,8;0;2,8;5;0,1
06.624;Tindved, havtorn, rå;85;5;1,1;0;2;0,9;0;6,3;M;6,2;0;0,7;6;0
06.765;Tranebær, rå;28;0,1;0;0;0;0,1;0;4;0;4;0;0,4;5;0
06.515;Tyttebær, rå;44;0,6;0;0;0,1;0,3;0;7;0;7;0;0,7;4;0
06.543;Vannmelon, rå;36;0,1;0;0;0;0;0;7,6;0;7,6;0;0,8;0;0
;;;;;;;;;;;;;;;
6.4.2;Produkter av frukt og bær;;;;;;;;;;;;;;
06.518;Ananas, hermetisk, med egen saft;51;0;0;0;0;0;0;12,2;0;12,2;0;0,3;0;0
06.519;Ananas, hermetisk, med sukkerlake;69;0;0;0;0;0;0;16,5;0;16,5;12;0,5;0;0
06.565;Appelsinmarmelade;277;0;0;0;0;0;0;68,6;0;68,6;66,6;0,2;0;0
06.628;Appelsinskall, rå;87;0,2;0;0;0;0;0;14,4;M;M;0;1,5;11;0
06.522;Aprikos, hermetisk, med sukkerlake;70;0,1;0;0;0;0;0;16,1;0;16,1;12;0,5;2;0
06.523;Aprikos, tørket;182;0,5;0,1;0;0;0,3;0;39,4;0;39,4;0;2,2;5;0
06.792;Aprikossyltetøy;180;0,2;0;0;0,1;0;0;43,7;0;43,7;40;0,6;1;0
06.793;Bjørnebærsyltetøy;176;0,2;0;0;0;0,1;0;42;0;42;40;0,6;2;0
06.797;Blåbærsyltetøy;181;0,4;0;0;0;0,2;0;43;0;43;40;0,4;2;0
06.795;Blåbærsyltetøy, lett;128;0,5;0;0;0,1;0,3;0;29,1;0;29,1;25;0,5;2;0
06.794;Blåbærsyltetøy, rørt/fryst;121;0,7;0;0;0,1;0,4;0;26;0;26;20;0,8;4;0
06.796;Blåbærsyltetøy, uten tilsatt sukker;41;0,7;0;0;0,1;0,4;0;6;0;6;0;0,8;4;0
06.801;Bringebærsyltetøy;172;0,2;0;0;0;0,1;0;41,3;0;41,3;40;0,4;2;0
06.799;Bringebærsyltetøy, lett;116;0,2;0;0;0;0,1;0;26,7;0;26,7;25;0,6;2;0
06.798;Bringebærsyltetøy, rørt/fryst;104;0,3;0;0;0;0,2;0;22,6;0;22,6;20;0,9;3;0
06.800;Bringebærsyltetøy, uten tilsatt sukker;24;0,3;0;0;0;0,2;0;2,6;0;2,6;0;0,9;3;0
06.527;Daddel, tørket;299;0,2;0,1;0;0,1;0;0;68;0;68;0;3,3;6;0
06.530;Eple, hermetisk;69;0,5;0,1;0;0;0,2;0;15;0;15;10;0,2;2;0
06.531;Eple, tørket;272;0,5;0,1;0;0;0,3;0;60,1;0;60,1;0;2;10;0
06.804;Eplemos;179;0;0;0;0;0;0;44;0;44;40;0,1;1;0
06.802;Eplemos, lett;108;0,1;0;0;0;0;0;26;0,1;25,9;20;0,2;2;0
06.803;Eplemos, uten tilsatt sukker;38;0,1;0;0;0;0;0;8;0,1;7,9;0;0,2;2;0
06.533;Fersken, hermetisk, med egen saft;43;0;0;0;0;0;0;9,7;0;9,7;0;0,6;1;0
06.534;Fersken, hermetisk, med sukkerlake;60;0;0;0;0;0;0;14;0;14;10;0,5;1;0
06.535;Fiken, tørket;253;0,9;0,1;0;0,2;0,3;0;53;5,1;47,9;0;3,3;10;0
06.536;Fruktcocktail, hermetisk, med egen saft;50;0;0;0;0;0;0;11,7;0;11,7;0;0,4;1;0
06.537;Fruktcocktail, hermetisk, med sukkerlake;63;0;0;0;0;0;0;14,8;0;14,8;10;0,4;1;0
06.588;Jordbær, 100 g sukker pr. kg bær, fryst;72;0,2;0;0;0;0,2;0;15,9;0;15,9;9,1;0,5;2;0
06.505;Jordbær, 250 g sukker pr. kg bær, fryst;111;0,2;0;0;0;0,2;0;26;0;26;20;0,5;2;0
06.808;Jordbærsyltetøy;174;0,1;0;0;0;0,1;0;42,6;0;42,6;40;0,2;1;0
06.806;Jordbærsyltetøy, lett;118;0,1;0;0;0;0,1;0;28,6;0;28,6;25;0,3;1;0
06.805;Jordbærsyltetøy, rørt/fryst;107;0,2;0;0;0;0,1;0;25,3;0;25,3;20;0,4;2;0
06.807;Jordbærsyltetøy, uten tilsatt sukker;27;0,2;0;0;0;0,1;0;5,3;0;5,3;0;0,4;2;0
06.809;Kirsebærsyltetøy;176;0;0;0;0;0;0;43,6;0;43,6;40;0,3;0;0
06.203;Mangosalsa, hjemmelaget;48;0,8;0,1;0;0,5;0,2;0;8,5;0,1;8,4;0;0,8;1;0,7
06.810;Multesyltetøy;141;0,5;0;0;0;0,3;0;32;0;32;30;0,7;3;0
06.509;Multesyltetøy, rørt/fryst;115;0,9;0,1;0;0,1;0,6;0;23,5;0;23,5;20;1,2;4;0
06.811;Nypesyltetøy;177;0,2;0;0;0;0,1;0;42,4;0;42,4;40;0,2;2;0
06.625;Papaya, tørket;259;0,6;0,2;0;0,2;0,2;0;57,6;M;52,2;M;3,4;5;0
06.545;Plomme, hermetisk, med sukkerlake;92;0,1;0;0;0;0;0;22;0,1;21,9;16,4;0,3;1;0
06.812;Plommesyltetøy;178;0;0;0;0;0;0;43,7;0,1;43,6;40;0,2;1;0
06.608;Pære, hermetisk, med egen saft;38;0;0;0;0;0;0;8,5;0;8,5;0;0,3;1;0
06.548;Pære, hermetisk, med sukkerlake;56;0;0;0;0;0;0;13,2;0;13,2;9,6;0,2;1;0
06.813;Rabarbrasyltetøy;168;0,1;0;0;0;0;0;40,7;0,1;40,7;40;0,4;2;0
06.549;Rosiner;277;1;0,1;0;0,4;0,2;0;62,6;0;62,6;0;3;3;0
06.626;Sitronskall;52;0,3;0;0;0;0,1;0;5,4;M;M;0;1,5;11;0
06.814;Solbærsyltetøy;182;0,4;0;0;0,1;0,2;0;43;0;43;40;0,5;2;0
06.552;Svisker;168;0,3;0,1;0;0;0,1;0;36,5;0;36,5;0;2,3;5;0
06.762;Syltetøy, 40 % bær, 40 % sukker;176;0,2;0;0;0;0,1;0;42,6;0;42,6;40;0,3;1;0
06.591;Syltetøy, 45 % bær, 25 % sukker;127;0,1;0;0;0;0,1;0;30,8;0;30,8;27;0,3;1;0
06.763;Syltetøy, 60 % bær, 30 % sukker;143;0,2;0;0;0;0,2;0;33,8;0;33,8;30;0,5;2;0
06.761;Syltetøy, uten tilsatt sukker;23;0,2;0;0;0;0,2;0;3,8;0;3,8;0;0,5;2;0
06.815;Tyttebærsyltetøy;177;0,2;0;0;0;0,1;0;42,8;0;42,8;40;0,3;1;0
06.516;Tyttebærsyltetøy, rørt/fryst;161;0,4;0;0;0;0,2;0;38;0;38;33,3;0,4;2;0
;;;;;;;;;;;;;;;
6.5;Urter og krydder;;;;;;;;;;;;;;
06.195;Anisfrø;385;15,9;0,6;0;9,8;3,2;0;35,5;M;M;0;17,6;15;0
06.111;Basilikum, rå;23;0,6;0;0;0,1;0,4;0;0,4;0;0,4;0;3,2;2;0
06.151;Basilikum, tørket;244;4,1;2,2;0;1,2;0,5;0;10;8,3;1,7;0;23;38;0,2
06.152;Chilipulver;312;14,3;2,5;0;3,2;8;0;14,9;M;7,2;0;13,5;35;7,2
06.120;Dill, rå;48;1,1;0,1;0;0,8;0,1;0;4,9;0;4,9;0;3,5;2;0,1
06.183;Estragon, tørket;342;7,2;1,9;0;0,5;3,7;0;42,8;M;M;0;22,8;7;0,2
06.204;Fennikelfrø;327;14,9;0,5;M;9,9;1,7;0;12,5;M;M;0;15,8;40;0,2
06.153;Gurkemeie, malt;291;3,3;1,8;0,1;0,4;0,8;0;44,4;M;3,2;0;9,7;23;0,1
06.154;Hvitløkspulver;346;0,7;0,2;0;0,1;0,2;0;63,7;M;2,4;0;16,6;9;0,2
06.155;Ingefær, malt;342;4,2;2,6;0;0,5;0,9;0;60;40,2;19,8;0;9;14;0,1
06.156;Kanel, malt;246;1,2;0,3;0;0,2;0,1;0;28,1;M;2,2;0;4;53;0
06.157;Kardemomme, malt;321;6,7;0,7;0;0,9;0,4;0;40,5;M;M;0;10,8;28;0
06.158;Karri, malt;301;14;1,6;0;8,8;3,1;0;2,8;M;2,8;0;14,3;53;0,1
06.159;Karve, kummin, hel;334;14,6;0,6;0;7,1;3,3;0;11,9;11,3;0,6;0;19,8;38;0
06.121;Koriander, rå;24;0,5;0;0;0,3;0;0;1,2;0,3;0,9;0;2,1;3;0,1
06.160;Koriander, tørket;318;4,8;0,1;0;2,2;0,3;0;41,5;M;7,3;0;21,9;10;0,5
06.194;Korianderfrø;346;17,8;1;0;13,6;1,8;0;13,1;M;M;0;12,4;42;0,1
06.186;Merian, tørket;276;7;0,5;0;0,9;4,4;0;20,3;M;4,1;0;12,7;40;0,2
06.161;Muskat, malt;506;36,3;25,9;0;3,2;0,4;0;28,5;M;3;0;5,8;21;0
06.162;Nellik, malt;335;13;4;0;1,4;3,6;0;31,6;M;2,4;0;6;34;0,7
06.163;Oregano, tørket;246;4,3;1,6;0;0,7;1,4;0;21,6;17,5;4,1;0;9;43;0,1
06.164;Paprikapulver;316;12,9;2,1;0;1,7;7,8;0;18,3;8;10,3;0;14,1;35;0,2
06.165;Pepper, cayenne, rød;376;17,3;3,3;0;2,8;8,4;0;29,4;M;10,3;0;12;27;0,1
06.166;Pepper, hvit;283;2,1;0,6;0;0,8;0,6;0;42,4;M;M;0;10,4;26;0
12.111;Pepper, sort;277;3,3;1,4;0;0,7;1;0;38,7;38,1;0,6;0;10,4;25;0,1
06.167;Persille, tørket;305;5,5;1,4;0;0,8;3,1;0;23,9;M;7,3;0;26,6;27;1,1
06.168;Rosmarin, rå;121;5,9;2,8;0;1,2;0,9;0;6,6;M;M;0;3,3;14;0,1
06.169;Rosmarin, tørket;427;15,2;7,4;0;3;2,3;0;46,4;M;M;0;4,9;43;0,1
06.189;Safran, tørket;352;5,9;1,6;0;0,4;2,1;0;61,5;M;M;0;11,4;4;0,4
06.170;Sennepsfrø;518;36,2;2;0;22,5;10,1;0;15,9;M;6,8;0;26,1;12;0
06.171;Timian, rå;107;1,7;0,5;0;0,1;0,5;0;10,5;M;M;0;5,6;14;0
06.172;Timian, tørket;285;7,4;2,7;0;0,5;1,2;0;26,9;M;1,7;0;9,1;37;0,1
06.173;Valmuefrø;497;41,6;4,5;0;6;28,6;0;3;M;3;0;18;20;0,1
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
7;Sukker og søte produkter;;;;;;;;;;;;;;
7.1;Sukker, honning og søte pålegg;;;;;;;;;;;;;;
09.003;Honning;317;0;0;0;0;0;0;78,9;0;78,9;0;0,3;0;0
09.004;Melis;400;0;0;0;0;0;0;100;0;100;100;0;0;0
05.299;Melisglasur;342;0;0;0;0;0;0;85,5;0;85,5;85,5;0;0;0
09.008;Melkepålegg, med sukker, Hapå;308;6;3,7;0,3;1,6;0,1;1;58;0;58;57;5,5;0;0,3
09.131;Nøttepålegg, med mindre sukker, Nugatti;489;29,7;3,6;0;10,3;14;2;41,1;0,5;26,1;25,8;6,3;16;0,4
09.009;Nøttepålegg, Nugatti;525;28,1;3,4;M;22,1;2,4;5;62,1;0,7;61,4;54,6;4,9;2;0,1
09.015;Sirup;297;0;0;0;0;0;0;74,1;0;74,1;0;0,1;0;0,1
09.132;Sjokoladepålegg, med mindre sukker, Sjokade;390;18,7;13;0;5,1;0,6;1;47,4;7,5;39,9;39,3;1,1;14;0
09.010;Sjokoladepålegg, Sjokade;414;19;13,2;0;2,1;3,4;0;59;0,6;58,4;58,4;1,1;1;0
09.001;Sukker, brunt;376;0;0;0;0;0;0;94;0;94;94;0;0;0,1
09.002;Sukker, hvitt;400;0;0;0;0;0;0;100;0;100;100;0;0;0
09.108;Vaniljesukker;364;0;0;0;0;0;0;91,1;0;91,1;91;0;0;0
;;;;;;;;;;;;;;;
7.2;Sjokolade og andre søtsaker;;;;;;;;;;;;;;
09.128;Geléfrukt, Seigmenn;292;0;0;0;0;0;0;65,5;12,6;52,9;51;7,6;0;0,1
09.013;Karamell;376;22;11,2;M;8,9;0,8;13;42,9;0;42,9;33;1,5;0;0,8
09.125;Karamell, med sjokoladetrekk;455;23,6;13,8;0,1;7,5;1,1;13;56;0;56;49;4,2;1;0,4
09.111;Kokosbolle;376;14,6;11,5;0;2,1;0,3;1;55;0,2;54,8;53,9;4,9;2;0,1
09.030;Lakris, søt;330;0,5;0,1;0;0,1;0,3;0;76,8;18,4;58,4;56;4,1;1;0,1
09.113;Lakriskonfekt;387;5,2;3,6;0,6;0,7;0,2;0;78,8;8,5;70,3;69,3;5,6;1;0,1
09.130;Marsipan, 30 % mandler;444;16,7;1,4;0;10,3;4,3;0;66,1;0,8;65,3;64;6,3;2;0
