id;product;omega3; omega6;vitaminA; retinol; betacarotene; vitaminD; vitaminE; thiamine;riboflavin;niacin;vitaminB6;folate;vitamineB12; vitamineC; calcium; iron;sodium;potassium;magnesium; zinc;selenium; copper;phosphorus; iodine
1;Melk og melkeprodukter;;;;;;;;;;;;;;;;;;;;;;;;
1.1;Melk og melkebasert drikke;;;;;;;;;;;;;;;;;;;;;;;;
06.016;Blomkål, norsk, rå;0,02;0,01;4;0;50;0;0,3;0,08;0,04;0,4;0,09;57;0;58;21;0,4;8;361;14;0,3;0;0,04;54;1
06.118;Brennesle, rå;0,18;0,23;200;0;2400;0;1,6;0,2;0,15;0,8;0,28;194;0;175;490;10;1;640;86;1,7;1;0,25;126;0
06.740;Brokkoli, fryst;0,11;0,03;30;0;360;0;1,3;0,04;0,06;0,5;0,18;190;0;68;32;0,6;10;224;17;0,4;3;0,05;66;1
06.747;Brokkoli, importert, rå;0,07;0,06;30;0;360;0;0,5;0,07;0,12;0,6;0,06;69;0;65;51;0,6;11;436;26;0,4;1;0,05;66;1
06.018;Brokkoli, norsk, rå;0,02;0,02;30;0;360;0;0,5;0,04;0,06;0,5;0,06;67;0;70;44;0,6;11;396;21;0,5;0;0,06;77;1
06.748;Brokkoli, uspesifisert, rå;0,07;0,06;30;0;360;0;0,5;0,06;0,09;0,6;0,06;68;0;67;47;0,6;11;416;23;0,5;0;0,05;72;1
06.174;Brønnkarse, rå;0,02;0,01;132;0;1589;0;1,5;0,16;0,06;0,3;0,23;43;0;3;138;0,7;37;300;16;0,5;2;0,05;61;7
06.145;Bønnespirer, mungbønnespirer, rå;0,06;0,07;1;0;6;0;0,1;0,08;0,12;0,7;0,09;61;0;13;13;0,9;6;149;21;0,4;1;0,16;54;0
06.182;Chayote, rå;0,04;0,02;0;0;0;0;0,1;0,03;0,03;0,5;0,08;93;0;8;17;0,3;2;125;12;0,7;0;0,12;18;M
06.752;Cherrytomat, importert, rå;0;0,08;51;0;613;0;1,1;0,05;0,01;0,6;0,1;20;0;26;11;0,4;3;336;15;0,1;0;0,04;27;1
06.146;Chili, grønn, rå;0,01;0,04;56;0;671;0;0,7;0,09;0,09;0,9;0,3;23;0;243;18;1,2;7;340;25;0,3;1;0,17;46;0
06.115;Chili, rød, rå;0,01;0,15;45;0;534;0;0,7;0,07;0,08;1,2;0,5;23;0;144;14;1;9;322;23;0,3;1;0,13;43;0
06.032;Endivesalat, rå;0,01;0,04;4;0;48;0;0,1;0,07;0,14;0,5;0,05;140;0;4;22;0,5;2;187;7;0,2;1;0,01;21;1
06.137;Feltsalat, rå;0,11;0,04;243;0;2920;0;1,5;0,03;0,13;0,7;0,14;91;0;35;71;1,8;3;350;22;0,2;0;0,13;30;1
06.112;Fennikel, rå;0;0,21;12;0;140;0;0,2;0,06;0,01;0,6;0,06;42;0;5;24;0,3;11;440;8;0,5;0;0,02;26;5
06.033;Gresskar, rå;0;0;258;0;3100;0;1,1;0,05;0,11;0,6;0,06;16;0;9;21;0,8;1;340;12;0,3;0;0,13;44;0
06.034;Gressløk, rå;0,01;0,2;309;0;3710;0;3,7;0,05;0,08;0,6;0,18;55;0;23;138;1,2;1;313;19;0,3;0;0,06;50;0
06.035;Grønnkål, rå;0;0,15;446;0;5350;0;5,4;0,11;0,13;1;0,27;30;0;120;157;1,7;12;530;30;0,4;2;1,5;56;2
06.744;Gulrot, babygulrot, fryst;0,01;0,08;717;0;8600;0;0,8;0,04;0,04;0,5;0,1;33;0;4;25;0,2;32;151;10;0,3;1;0,07;33;3
06.750;Gulrot, importert, rå;0;0,12;329;0;3950;0;0,3;0,07;0,06;1;0,14;14;0;2;41;0,3;12;283;10;0,2;0;0,05;35;3
06.742;Gulrot, knaskegulrot, norsk, rå;0;0,07;492;0;5900;0;0,3;0,05;0,02;0,8;0,05;11;0;2;32;0,3;9;256;11;0,3;0;0,05;29;3
06.036;Gulrot, norsk, rå;0;0,07;438;0;5250;0;0,6;0,05;0,02;0,8;0,05;15;0;4;28;0,3;32;298;12;0,3;0;0,05;29;3
06.743;Gulrot, terninger, fryst;0,01;0,08;717;0;8600;0;0,9;0,04;0,04;0,5;0,1;20;0;4;24;0,2;10;174;9;0,3;1;0,07;33;3
06.751;Gulrot, uspesifisert, rå;0;0,07;438;0;5250;0;0,6;0,05;0,02;0,8;0,05;15;0;4;28;0,3;32;298;12;0,3;0;0,05;29;3
06.037;Hodekål, rå;0;0,02;1;0;12;0;0,3;0,06;0,03;0,4;0,1;26;0;54;47;0,3;10;317;15;0,2;0;0,02;39;2
06.038;Hvitløk, rå;0,02;0,23;0;0;0;0;0;0,13;0,03;0,3;0,38;5;0;17;19;1,9;4;620;25;1;2;0,06;170;3
06.108;Ingefærrot, rå;0,03;0,12;0;0;0;0;0,3;0,02;0,03;0,8;0,16;11;0;5;16;0,6;13;415;43;0,3;1;0,23;34;0
06.059;Isbergsalat, issalat, norsk, rå;0,05;0,02;19;0;224;0;0,2;0,05;0,02;0,2;0,04;36;0;4;18;0,4;2;179;7;0,2;0;0,03;21;1
06.125;Jalapeño, rå;0,05;0,06;47;0;561;0;3,6;0,04;0,07;1,3;0,42;27;0;119;12;0,3;3;248;15;0,1;0;0,95;26;0
06.109;Jordskokk, rå;0,07;0,18;1;0;9;0;0,2;0,07;0,06;1,5;0,09;36;0;6;28;0,6;3;561;16;0,1;0;0,12;72;0
06.116;Kantarell, rå;0;0,23;108;0;1300;12,8;0;0,1;0,4;5,4;0,04;21;0;5;5;2,7;3;340;9;0,8;18;0,42;72;3
06.122;Kassava, rå;0,02;0,03;1;0;8;0;0,2;0,09;0,05;0,9;0,09;27;0;21;18;0,5;5;330;21;0,6;1;0,09;34;2
06.040;Kinakål, norsk, rå;0;0,02;6;0;70;0;0,4;0,02;0,01;0,5;0,08;28;0;22;33;0,5;9;227;9;0,2;0;0,03;36;0
06.086;Knutekål, rå;0,03;0,02;2;0;22;0;0,5;0,05;0,02;0,4;0,15;50;0;65;24;0,4;20;350;19;0;1;0,13;46;1
06.041;Kålrot, kålrabi, norsk, rå;0,05;0,04;12;0;143;0;0,1;0,06;0,02;1,2;0,12;31;0;35;33;0,2;8;256;12;0,1;0;0,02;38;2
06.185;Lotusrot, rå;0,01;0,01;0;0;0;0;M;0,16;0,22;0,4;0,26;13;0;44;45;1,2;40;556;23;0,4;1;0,26;100;M
06.042;Løk, gul/rød, norsk, rå;0;0,01;0;0;0;0;0,2;0,05;0,02;0,2;0,08;18;0;6;21;0,4;2;201;11;0,2;0;0,05;38;3
06.745;Mais, fryst;0,03;1,1;5;0;55;0;0,1;0,13;0,03;2,3;0,09;91;0;9;2;0,4;0;228;24;0,9;0;0,05;112;0
06.044;Mais, norsk, rå;0,02;0,56;5;0;55;0;0,2;0,13;0,03;2,3;0,09;54;0;4;2;0,6;0;315;37;0,9;0;0,05;112;0
06.092;Mangold, sølvbete, rå;0,05;0,02;304;0;3647;0;1,9;0,04;0,09;0,4;0,1;14;0;30;51;1,8;213;379;81;0,4;1;0,18;46;1
06.046;Neper, norsk, rå;0,04;0,01;2;0;20;0;0,1;0,02;0,01;1,2;0,07;36;0;31;40;0,2;17;279;10;0,2;0;0,04;36;0
06.188;Okra, rå;0;0,03;35;0;416;0;0,3;0,2;0,06;1;0,22;60;0;23;82;0,6;7;299;57;0,6;1;0,11;61;M
06.175;Pak-choi, bok choy, kål, rå;0,06;0,04;223;0;2681;0;0,1;0,04;0,07;0,5;0,19;66;0;45;105;0,8;65;252;19;0,2;1;0,02;37;M
06.047;Paprika, grønn, rå;0,02;0,13;22;0;265;0;0,8;0,01;0,01;0,1;0,3;36;0;120;8;0,4;4;120;10;0,1;0;0,02;19;3
06.088;Paprika, gul/oransje, rå;0,03;0,05;11;0;133;0;2,1;0,03;0;0,8;0,22;41;0;163;7;0,3;0;123;8;0,1;0;0,02;16;3
06.048;Paprika, rød, rå;0,08;0,14;48;0;580;0;1;0,07;0,06;0,5;0,23;75;0;126;7;0,4;1;216;11;0,2;0;0,05;23;3
06.049;Pastinakk, rå;0,01;0,1;0;0;2;0;0,7;0,09;0,06;2,2;0,09;78;0;17;33;0,4;3;400;18;0,5;2;0,11;56;0
06.117;Pepperrot, rå;0,05;0,29;0;0;0;0;0;0,05;0,03;0,5;0,15;M;0;120;120;2;8;580;36;1,4;0;0,23;70;1
06.050;Persille, norsk, rå;0;0,06;467;0;5600;0;2,6;0,07;0,11;0,8;0,11;78;0;108;163;2,5;30;841;35;0,9;0;0,1;98;5
06.051;Persillerot, norsk, rå;0,01;0,19;1;0;8;0;1,1;0,03;0,04;1,8;0,23;59;0;52;42;0,8;27;483;36;0,7;0;0,14;81;0
06.190;Portobellosopp, rå;0;0,12;0;0;0;0,3;0;0,06;0,13;4,5;0,15;28;0,1;0;3;0,3;9;364;M;0,5;19;0,29;108;M
06.052;Purreløk, norsk, rå;0,1;0,07;34;0;406;0;0,8;0,05;0,03;0,5;0,25;87;0;16;52;0,8;3;316;13;0,3;0;0,05;41;1
06.053;Rabarbra, rå;0;0,05;5;0;61;0;0,3;0,02;0,03;0,3;0,02;7;0;8;86;0,2;4;280;12;0,1;0;0,02;14;0
06.123;Radicchio rosso, salat, rå;0,02;0,09;0;0;0;0;2,3;0,09;0,15;0,3;0,08;15;0;5;22;0,3;7;320;9;0,2;1;0,04;38;1
06.097;Rapidsalat, norsk, rå;0,06;0,02;172;0;2060;0;0,7;0,05;0,04;0,3;0,03;31;0;4;51;0,5;5;398;14;0,6;0;0,03;40;1
06.054;Reddik, norsk, rå;0,03;0,02;1;0;8;0;0,1;0,01;0,01;0,2;0,05;14;0;21;22;0,2;7;245;8;0,2;0;0,03;24;1
06.138;Romanosalat, rå;0,05;0,02;91;0;1090;0;0;0,03;0,06;0,5;0,08;89;0;6;46;0,5;7;300;17;0,3;0;0,03;28;1
06.056;Rosenkål, fryst;0,14;0,06;17;0;200;0;0,5;0,11;0,07;0,6;0,14;136;0;117;37;0,5;5;378;20;0,3;0;0,06;103;1
06.055;Rosenkål, norsk, rå;0,21;0,1;18;0;220;0;0,3;0,11;0,07;0,6;0,14;159;0;113;38;1,3;3;564;25;0,3;0;0,06;103;1
06.100;Ruccolasalat, rå;0,17;0,13;119;0;1424;0;0,4;0,04;0,09;0,3;0,07;97;0;15;160;1,5;27;369;47;0,5;0;0,08;52;1
06.057;Rødbete, norsk, rå;0,01;0,06;0;0;0;0;0,1;0,02;0,01;0,2;0,04;68;0;2;16;0,9;32;411;25;0,4;0;0,07;34;0
06.093;Rødkål, rå;0,12;0,09;0;0;3;0;0;0,06;0;0,4;0,17;46;0;59;33;0,3;8;260;11;0,2;1;0,02;25;2
06.060;Sellerirot, norsk, rå;0;0,15;0;0;0;0;0,5;0,03;0,04;0,5;0,16;78;0;15;48;0,5;30;572;17;0,5;0;0,15;79;0
06.127;Shiitakesopp, rå;0;0,23;2;0;29;0,1;0;0,05;0,15;2,6;0,29;25;0;2;0;0,3;1;224;13;0,8;0;0,14;73;M
06.061;Sikorisalat, rå;0,05;0,28;10;0;120;0;0,1;0,14;0;0,1;0,01;14;0;5;21;0,4;1;170;6;0,2;M;0,05;27;1
06.124;Sjalottløk, rå;0;0,05;0;0;3;0;0,3;0,04;0,06;0,6;0,2;17;0;13;24;0,8;10;180;4;0,4;1;0,05;50;2
06.062;Sjampinjong, norsk,  rå;0;0,23;0;0;0;0;0,4;0,12;0;3,8;0,05;16;0;0;0;0,4;4;522;11;0,7;3;0,49;147;1
06.110;Skorsonnerot, svartrot, rå;0;0;2;0;20;0;0,8;0,15;0,05;0,6;0,07;31;0;4;24;0,7;5;387;32;0,2;0;0,12;94;0
06.065;Spinat, fryst, rå;0,08;0;242;0;2900;0;1,2;0,04;0,1;0,2;0,1;95;0;12;120;0,8;18;230;32;0,8;0;0,12;33;2
06.064;Spinat, rå;0,14;0,03;378;0;4540;0;1,9;0,11;0,17;0,6;0,28;202;0;37;83;2,1;100;730;95;0,9;0;0,23;45;3
06.067;Spisskål, rå;0;0,05;2;0;20;0;0,2;0,05;0,06;0,3;0,15;73;0;66;34;0,4;6;249;9;0,2;M;0,07;32;0
06.085;Squash, zucchini, rå;0,1;0,05;46;0;550;0;0,3;0,03;0,02;0;0,07;34;0;5;27;0,4;0;341;24;0,3;1;0,08;40;1
06.068;Stangselleri, norsk, rå;0,08;0,05;46;0;553;0;0,6;0,03;0,04;0,6;0,07;36;0;13;86;0,5;37;431;21;0,3;0;0,03;32;1
06.198;Steinsopp, rå;0;0,1;0;0;0;2,6;0;0,14;0,35;4,9;0,18;30;0;0;1;0,8;5;270;7;0,9;11;0,49;47;1
06.136;Søtpotet, rå;0;0;551;0;6608;0;0,3;0,08;0,06;0,6;0,21;11;0;2;30;0,6;55;337;25;0,3;1;0,15;47;2
06.753;Tomat, importert, rå;0;0,08;61;0;737;0;0,8;0,04;0,02;0,6;0,08;12;0;17;13;0,3;5;337;13;0,2;0;0,06;24;1
06.069;Tomat, norsk, rå;0;0,08;67;0;801;0;0,7;0,03;0,01;0,5;0,09;17;0;17;6;0,2;3;244;9;0,1;0;0,03;27;0
06.754;Tomat, uspesifisert, rå;0;0,08;67;0;801;0;0,7;0,03;0,01;0,5;0,09;17;0;17;6;0,2;3;244;9;0,1;0;0,03;27;0
06.199;Traktkantarell, rå;0;0,2;110;0;1324;15,4;0;0,14;0,26;3,9;0,04;11;0;0;4;0,8;5;450;10;0,8;18;0,42;50;1
06.147;Vannkastanje, rå;0,01;0,07;0;0;0;0;M;0,09;0,11;1;0,1;M;0;5;8;0,7;12;530;14;M;M;M;70;0
06.113;Vårløk, rå;0;0,07;50;0;598;0;0,6;0,06;0,08;0,5;0,06;64;0;19;72;1,5;16;276;20;0,4;1;0,08;37;2
06.192;Wasabirot, rå;0,05;0,29;2;0;21;0;M;0,13;0,11;0,7;0,27;18;0;42;128;1;17;568;69;1,6;M;0,16;80;1
06.193;Yams, rå;0,01;0,06;7;0;83;0;0,4;0,11;0,03;0,6;0,29;23;0;17;17;0,5;9;816;21;0,2;1;0,18;55;M
06.126;Østerssopp, rå;0;0,14;2;0;29;0;0;0,07;0,2;5,2;0,11;51;0;2;0;0,4;18;298;16;0,7;1;0,24;110;M
;;;;;;;;;;;;;;;;;;;;;;;;;
6.2.2;Grønnsaker, tilberedt;;;;;;;;;;;;;;;;;;;;;;;;
06.719;Blomkål, kokt;0,02;0,01;4;0;45;0;0,3;0,05;0,03;0,3;0,06;29;0;38;20;0,3;6;181;8;0,2;0;0,04;49;1
06.725;Brokkoli, kokt;0,06;0,05;24;0;292;0;0,5;0,03;0,05;0,3;0,04;31;0;39;40;0,4;7;187;13;0,3;0;0,05;58;1
06.718;Gulrot, kokt;0;0,07;419;0;5027;0;0,6;0,04;0,01;0,6;0,04;8;0;2;28;0,2;19;143;8;0,2;0;0,05;28;3
06.720;Hodekål, kokt;0;0,02;1;0;11;0;0,3;0,04;0,02;0,3;0,07;13;0;22;46;0,2;8;162;9;0,2;0;0,02;36;2
06.721;Kålrot, kokt;0,06;0,04;11;0;137;0;0,1;0,04;0,01;0,9;0,09;16;0;15;33;0,2;5;123;8;0,1;0;0,02;36;2
06.722;Løk, kokt;0;0,01;0;0;0;0;0,2;0,03;0,01;0,1;0,06;9;0;2;20;0,3;1;90;7;0,1;0;0,05;34;2
06.716;Paprika, grønn, kokt;0,02;0,15;23;0;277;0;0,9;0,01;0,01;0,1;0,23;21;0;91;9;0,3;3;70;7;0,1;0;0,02;20;3
06.717;Paprika, rød, kokt;0,09;0,16;51;0;607;0;1,1;0,05;0,05;0,4;0,17;44;0;95;8;0,3;1;126;8;0,2;0;0,06;24;3
06.727;Persillerot, kokt;0,01;0,19;1;0;7;0;1,2;0,02;0,03;1,3;0,17;31;0;22;42;0,6;16;229;23;0,6;0;0,14;77;0
06.723;Purre, kokt;0,09;0,06;27;0;323;0;0,7;0,03;0,02;0,3;0,14;38;0;9;44;0,5;2;140;7;0,2;0;0,04;33;1
06.101;Søtpotet, med skall, kokt uten salt;0;0;557;0;6678;0;0,3;0,06;0,06;0,4;0,17;7;0;2;30;0,6;47;287;24;0,3;1;0,14;47;2
06.724;Tomat, kokt;0;0,09;64;0;767;0;0,7;0,02;0,01;0,3;0,06;9;0;12;6;0,2;2;130;6;0,1;0;0,03;26;0
;;;;;;;;;;;;;;;;;;;;;;;;;
6.2.3;Grønnsaksprodukter;;;;;;;;;;;;;;;;;;;;;;;;
06.076;Agurker, syltede;0,17;0,13;15;0;180;0;0,2;0,04;0,09;0,2;0,04;8;0;0;17;0,2;825;129;11;0,2;0;0,06;23;0
06.669;Agurksalat;0;0,02;8;0;99;0;0,1;0,03;0,02;0,2;0,03;9;0;7;17;0,3;601;165;12;0,1;0;0,02;23;0
06.014;Asparges, hermetisk, avrent;0,02;0,27;41;0;493;0;1,2;0,06;0,1;1;0,11;96;0;18;16;0,4;287;172;10;0,4;0;0,1;43;1
06.148;Babymais, minimais, hermetisk;0,01;0,17;12;0;140;0;0;0,02;0,04;0,1;0;0;0;14;8;1,2;120;180;0;0;0;0;0;1
06.119;Bambusskudd, hermetisk;0,02;0,11;1;0;10;0;0,6;0,09;0,06;0,5;0,14;3;0;0;13;0,4;4;530;3;1,1;1;0,19;39;0
06.075;Blomkål, bønner, erter, gulrot, fryst;0,03;0,07;207;0;2484;0;0,3;0,11;0,05;0,9;0,2;41;0;16;31;0,6;16;249;18;0,4;0;0,07;47;2
06.072;Blomkål, erter, gulrot, fryst;0,03;0,08;242;0;2898;0;0,3;0,13;0,06;0,9;0,09;57;0;23;22;0,6;6;185;16;0,5;0;0,08;57;2
06.200;Cæsarsalat;0,18;0,93;95;58;444;0,6;0,6;0,12;0,12;3,8;0,22;38;0,3;4;77;0,6;164;307;23;0,9;6;0,09;161;6
06.073;Erter, gulrot, fryst;0,02;0,28;308;0;3699;0;0,4;0,15;0,06;1,3;0,09;51;0;13;20;0,7;5;190;20;0,6;0;0,09;67;2
06.074;Erter, gulrot, mais, fryst;0,02;0,28;308;0;3699;0;0,4;0,15;0,06;1,3;0,09;51;0;13;20;0,7;5;190;20;0,6;0;0,09;67;2
06.670;Fløtegratinerte poteter;0,04;0,06;104;101;41;0;0,2;0,05;0,07;1,2;0,11;13;0,2;8;84;0,5;304;410;29;0,5;1;0,09;95;7
06.672;Guacamole;0,13;1,83;13;0;158;0;1,8;0,08;0,08;1,7;0,26;28;0;6;19;0,5;380;510;24;0,5;0;0,21;52;1
06.140;Ingefær, syltet;0,01;0,04;0;0;0;0;0;0;0,01;0,2;0,06;4;0;2;10;0,2;701;135;17;0,1;0;M;12;1
06.129;Kapers, hermetisk;0,19;0,11;7;0;83;0;0,9;0,02;0,14;0,7;0,02;23;0;4;40;1,7;2769;40;33;0,3;1;0,37;10;3
06.079;Ketchup, tomatketchup;0;0,17;36;0;430;0;1,5;0,04;0,02;0,7;0,1;1;0;15;7;0,8;950;400;18;0,2;0;0,15;20;1
06.671;Kålrotstappe;0,06;0,05;72;44;338;0,2;0,2;0,04;0,03;0,8;0,08;14;0;12;35;0,2;437;116;8;0,1;0;0,02;40;3
06.177;Laurbærblad, tørket;1,05;1,24;309;0;3710;0;M;0,01;0,42;2;1,74;0;0;0;830;43;23;530;120;3,7;3;0,42;110;M
06.677;Løk, sprøstekt;0,29;4,68;3;0;37;0;7,1;0,06;0,11;1,3;0,39;78;0;0;42;1,2;647;405;28;0,9;2;0,14;109;14
06.736;Mais, hermetisk;0,02;0,4;2;0;22;0;0,1;0,02;0,03;0,7;0,07;35;0;2;4;0,6;186;138;13;0,3;1;0,05;47;0
06.139;Nori, tørket tang;0,2;0,02;37;0;440;0;0;0,21;0,32;1,5;0,01;0;0;0;680;3,3;3100;7500;33;0;0;1,6;250;2200
06.176;Oliven, grønne, med paprikafyll;0,08;0,51;20;0;243;0;4,4;0;0;0,1;0,02;1;0;4;102;0,2;1360;47;15;0,1;0;0,1;5;5
06.556;Oliven, grønne, pickles;0,09;1,22;19;0;231;0;3,8;0,02;0,01;0,2;0,03;3;0;0;52;0,5;1556;42;11;0;1;0,12;4;5
06.611;Oliven, sorte, i olje, hermetisk;0,26;3,37;3;0;40;0;0,1;0;0;0;0,01;10;0;0;61;1,6;3300;55;22;0,2;1;0,23;29;5
06.143;Pesto, grønn, hjemmelaget;0,31;10,87;88;63;301;0,1;9,7;0,17;0,15;1,2;0,12;28;0,6;3;194;2,1;433;292;81;2,9;3;0,54;288;12
06.144;Pesto, grønn, kjøpt;0,33;26,91;105;22;1003;0;27,8;0,06;0,05;0,4;0,1;25;0,2;6;120;1,8;1220;180;57;1,2;1;0,41;123;6
06.077;Rødbeter, syltede;0;0,03;0;0;0;0;0;0;0;0,1;0;22;0;3;17;0,3;170;180;9;0,3;0;0,05;17;0
06.201;Salat nicoise;0,23;0,92;90;72;212;0,5;1,7;0,06;0,09;1,9;0,22;28;1,4;7;29;1;373;281;21;0,5;32;0,09;90;7
06.063;Sjampinjong, hermetisk, avrent;0;0,29;1;0;10;0;0;0,08;0,4;3,6;0,06;23;0;2;18;0,8;5;190;8;0,9;3;0,48;76;0
06.078;Surkål, kjøpt;0;0;2;0;18;0;0;0,04;0,01;0,2;0,15;16;0;10;50;1,2;590;180;10;0,3;0;0,05;23;1
06.149;Tacosaus;0,01;0,05;44;0;526;0;1;0,04;0,03;0,8;0,2;16;0;1;27;0,7;660;325;16;0,2;0;0,07;34;0
06.142;Tacosaus, medium, Old El Paso;0;0,02;30;0;355;0;0,8;0,03;0,02;0,6;0,16;15;0;0;16;0,5;750;260;12;0,1;0;0,06;26;0
06.141;Tacosaus, medium, Santa Maria;0,01;0,05;58;0;697;0;1,1;0,05;0,03;0,9;0,23;16;0;3;38;0,8;570;390;20;0,2;0;0,08;41;0
06.081;Tomat, hakket, tetrapak;0;0,06;29;0;344;0;1,9;0,04;0,03;1;0,14;30;0;17;13;0,5;7;300;13;0,2;0;0,11;22;2
06.070;Tomat, hermetisk;0,01;0,11;28;0;340;0;1,4;0,04;0;0,8;0,12;26;0;13;11;0,7;24;290;12;0,1;0;0,12;22;2
06.103;Tomater, soltørkede, innlagte i olje, avrent;0,08;1,9;54;3;615;0;9,1;0,05;0,06;2,2;0,2;29;0;12;69;3,4;1238;882;62;0,6;5;0,47;103;1
06.102;Tomater, soltørkede, tørr;0,01;1,1;44;0;524;0;0;0,53;0,49;9,1;0,33;68;0;39;110;9,1;2095;3427;194;2;6;1,42;356;1
06.071;Tomatjuice;0;0;17;0;200;0;0,2;0,02;0,02;0,7;0,06;10;0;8;10;0,4;230;230;10;0,1;1;0,06;19;2
06.080;Tomatpuré;0,01;0,11;146;0;1750;0;5,2;0,98;0,12;3,6;0,28;39;0;45;45;4,5;400;1257;57;0,6;1;0,41;94;2
06.202;Tomatsalsa;0,01;0,13;53;0;632;0;0,7;0,04;0,02;0,4;0,09;18;0;16;11;0,3;116;236;10;0,1;0;0,04;30;1
06.673;Tzatziki;0,01;0,02;22;17;53;0;0,1;0,04;0,1;0,2;0,04;8;0,2;6;81;0,2;206;205;15;0,3;1;0,01;65;9
06.135;Vannkastanjer, hermetiske;0;0;0;0;0;0;0,5;0,01;0,03;0,3;0,16;6;0;1;11;0,7;11;140;5;0,4;1;0,1;45;0
06.674;Wokblanding, indisk;0,17;0,45;137;0;1640;0;1,2;0,05;0,03;0,6;0,1;33;0;40;23;0,6;35;249;14;0,3;3;0,05;37;2
06.675;Wokblanding, kinesisk;0,02;0,08;85;0;1014;0;0,4;0,06;0,05;0,5;0,07;23;0;23;26;0,7;34;308;12;0,5;0;0,08;41;1
06.106;Wokblanding, klassisk;0,02;0,07;142;0;1704;0;0,5;0,05;0,05;0,7;0,07;34;0;25;29;0,6;33;302;13;0,3;0;0,06;43;1
06.676;Wokblanding, thai;0,19;0,43;11;0;137;0;1;0,04;0,05;0,5;0,09;37;0;23;30;0,6;5;244;16;0,3;0;0,06;41;1
;;;;;;;;;;;;;;;;;;;;;;;;;
6.3;Belgfrukter;;;;;;;;;;;;;;;;;;;;;;;;
06.178;Adzukibønner, tørr;0;0,11;1;0;12;0;M;0,46;0,22;2,6;0,35;622;0;0;66;5;5;1254;127;5;3;1,09;381;M
06.098;Aspargesbønner, rå;0,03;0,02;9;0;110;0;0,1;0,05;0,06;0,7;0,1;57;0;7;51;1,2;0;284;26;0,4;1;0,07;40;1
06.180;Bondebønner, hestebønner, tørr;0,05;0,67;35;0;420;0;0,3;0,5;0,3;2,5;0,56;423;0;0;102;7,1;13;1530;192;2,8;2;M;390;M
06.181;Borlottibønner, tørr;0,24;0,29;M;0;M;0;M;0,5;0,12;1,5;0,31;604;0;0;102;9;3;1478;163;2,9;16;0,7;464;M
06.735;Brune bønner, kokt;0,21;0,13;1;0;7;0;0,1;0,22;0,08;0,9;0,12;158;0;0;54;2;10;416;52;0,8;1;0,2;168;3
06.023;Brune bønner, tørre;0,52;0,33;2;0;18;0;0,3;0,55;0,2;2,2;0,3;394;0;0;135;5;25;1040;131;2;2;0,5;420;7
06.197;Edamamebønner, soyabønner, fryst;0,5;2,85;14;0;170;0;0,7;0,15;0,27;0,9;0,14;303;0;10;60;2,1;6;482;61;1,3;2;0,32;161;2
06.027;Erter, fryst;0,03;0,14;33;0;390;0;0;0,26;0,1;1,7;0,08;64;0;23;24;1,3;2;190;30;0,8;0;0,12;82;2
06.028;Erter, grønne, hermetisk, avrent;0,09;0,36;33;0;400;0;0;0,07;0,04;1;0,05;30;0;9;24;1,1;231;105;18;0,7;1;0,11;65;2
06.029;Erter, tørre;0,23;0,99;20;0;235;0;1;0,6;0,3;3;0,13;33;0;0;61;4,7;38;990;120;4,7;3;0,17;300;6
06.134;Hvite bønner, store, hermetiske;0,18;0,21;0;0;0;0;0;0,04;0,04;0,4;0,11;22;0;0;44;1,3;240;320;34;0,5;0;M;91;1
06.084;Hvite bønner, tørre;0,17;0,2;0;0;0;0;0,2;0,44;0,15;0,5;0,32;388;0;0;240;10,4;16;1795;190;3,7;2;0,98;301;2
06.133;Kidneybønner, røde, hermetiske;0,11;0,18;0;0;0;0;0,1;0,08;0,04;0,4;0,07;29;0;0;79;1,9;256;244;30;0,9;0;M;104;3
06.128;Kikerter, hermetiske;0,04;0,96;1;0;12;0;1,3;0,05;0,03;0,2;0,11;73;0;0;68;1,6;213;163;34;1,1;20;0,05;103;1
06.091;Kikerter, tørre;0,09;2,4;5;0;60;0;2,9;0,39;0,24;1,9;0,53;180;0;0;160;5,5;39;1000;130;3;2;0,95;310;3
06.179;Limabønner, smørbønner, tørr;0,1;0,22;0;0;0;0;0,7;0,51;0,2;1,5;0,51;395;0;0;81;7,5;18;1724;224;2,8;7;0,74;385;M
06.105;Linser, grønne og brune, kokt;0,03;0,1;1;0;9;0;0;0,04;0,03;0,2;0,1;9;0;0;10;1,5;156;111;15;0,6;16;0,11;49;1
06.104;Linser, grønne og brune, tørre;0,17;0,62;5;0;60;0;0,3;0,41;0,27;2,2;0,93;110;0;0;71;11,1;12;940;110;3,9;105;1,02;350;6
06.130;Linser, grønne, hermetiske;0,06;0,24;1;0;11;0;0,3;0,04;0,03;0,4;0,08;16;0;0;43;1,4;306;127;21;0,4;18;M;76;1
06.131;Linser, røde, hermetiske;0,05;0,19;1;0;10;0;0,3;0,04;0,03;0,4;0,06;21;0;0;25;1,6;230;119;18;0,4;21;M;71;2
06.184;Linser, røde/rosa, tørr;0,25;0,89;3;0;35;0;M;0,51;0,11;1,5;0,4;204;0;2;48;7,4;7;668;59;3,6;0;1,3;294;M
06.187;Meterbønner, rå;0,07;0,1;40;0;480;0;0,2;0,11;0,11;0,4;0,02;62;0;19;50;0,5;4;240;44;0,4;2;0,05;59;M
